seq_idx	Date	Location	PANGO	Nextstrain	MutationCount	NCount	GapCount
39869	20210108	Japan	B.1.1.214	20B	20	0	1
39870	20210110	Japan	B.1.1.214	20B	15	0	1
39871	20210110	Japan	B.1.1.214	20B	14	0	1
39872	20210109	Japan	B.1.1.214	20B	19	0	1
39873	20210112	Japan	B.1.1.214	20B	19	0	1
39874	20210112	Japan	B.1.1.214	20B	15	0	1
39875	20210112	Japan	B.1.1.214	20B	15	0	1
39876	20210112	Japan	B.1.1.214	20B	16	0	1
39877	20210113	Japan	B.1.1.214	20B	16	0	1
39878	20210113	Japan	B.1.1.214	20B	15	0	1
39879	20210113	Japan	B.1.1.284	20B	20	0	1
39880	20210114	Japan	B.1.1.214	20B	17	0	1
39881	20210114	Japan	B.1.1.214	20B	21	0	1
39882	20210114	Japan	B.1.1.214	20B	18	0	1
39883	20210114	Japan	B.1.1.214	20B	19	0	1
39884	20210114	Japan	B.1.1.214	20B	19	0	1
39885	20210115	Japan	B.1.1.214	20B	17	0	1
39886	20210115	Japan	B.1.1.214	20B	14	0	1
39887	20210115	Japan	B.1.1.214	20B	17	0	1
39888	20210115	Japan	B.1.1.214	20B	20	0	1
39889	20210115	Japan	B.1.1.214	20B	18	0	1
39890	20210116	Japan	B.1.1.214	20B	17	0	1
39891	20210116	Japan	B.1.1.214	20B	21	0	1
39892	20210116	Japan	B.1.1.214	20B	17	0	1
39893	20210118	Japan	B.1.1.214	20B	16	0	1
39894	20210118	Japan	B.1.1.214	20B	17	0	1
39895	20210118	Japan	B.1.1.214	20B	15	0	1
39896	20210118	Japan	B.1.1.214	20B	18	0	1
39897	20210119	Japan	B.1.1.214	20B	15	0	1
39898	20210119	Japan	B.1.1.214	20B	16	0	1
39899	20210122	Japan	B.1.1.214	20B	20	0	1
39900	20210122	Japan	B.1.1.214	20B	21	0	1
39901	20210122	Japan	B.1.1.214	20B	17	0	1
39902	20210122	Japan	B.1.1.214	20B	17	0	1
39903	20210124	Japan	B.1.1.214	20B	21	0	1
39904	20210124	Japan	B.1.1.214	20B	21	0	1
39905	20210125	Japan	B.1.1.214	20B	18	0	1
39906	20210125	Japan	B.1.1.214	20B	22	0	1
39907	20210126	Japan	B.1.1.214	20B	21	0	1
39908	20210126	Japan	B.1.1.214	20B	20	0	1
39909	20210126	Japan	B.1.1.214	20B	20	0	1
39910	20210127	Japan	B.1.1.214	20B	19	0	1
39911	20210127	Japan	B.1.1.284	20B	18	0	1
39912	20210128	Japan	B.1.1.214	20B	17	0	1
39913	20210128	Japan	B.1.1.214	20B	15	0	1
39914	20210129	Japan	B.1.1.214	20B	17	0	1
39915	20210130	Japan	B.1.1.214	20B	18	0	1
39916	20210130	Japan	B.1.1.284	20B	21	0	1
39917	20210201	Japan	B.1.1.214	20B	18	0	1
39918	20210201	Japan	B.1.1.284	20B	19	0	1
39919	20210201	Japan	B.1.1.214	20B	18	0	1
39920	20210205	Japan	B.1.1.284	20B	19	0	1
39921	20210206	Japan	B.1.1	20B	20	0	1
39922	20210206	Japan	B.1.1	20B	22	0	1
39923	20210208	Japan	B.1.1.214	20B	19	0	1
39924	20210114	Japan	B.1.1.214	20B	22	0	1
39925	20210114	Japan	B.1.1.214	20B	22	0	1
39926	20210114	Japan	B.1.1.214	20B	22	0	1
39927	20210117	Japan	B.1.1.214	20B	21	0	1
39928	20210117	Japan	B.1.1.214	20B	21	0	1
39929	20210117	Japan	B.1.1.214	20B	21	0	1
39930	20210119	Japan	B.1.1.214	20B	15	0	1
39931	20210119	Japan	B.1.1.214	20B	15	0	1
39932	20210120	Japan	B.1.1.214	20B	20	0	1
39933	20210122	Japan	B.1.1.214	20B	21	0	1
39934	20210123	Japan	B.1.1.214	20B	22	0	1
39935	20210126	Japan	B.1.1.214	20B	20	0	1
39936	20210130	Japan	B.1.1.214	20B	20	0	1
39937	20210120	Japan	B.1.1.214	20B	20	0	1
39938	20210120	Japan	B.1.1.214	20B	19	0	1
39939	20210120	Japan	B.1.1.214	20B	19	0	1
39940	20210123	Japan	B.1.1.214	20B	21	0	1
39941	20210123	Japan	B.1.1.214	20B	19	0	1
39942	20210123	Japan	B.1.1.214	20B	18	0	1
39943	20210126	Japan	B.1.1.214	20B	17	0	1
39944	20210126	Japan	B.1.1.214	20B	16	0	1
39945	20210127	Japan	B.1.1.214	20B	17	0	1
39946	20210127	Japan	B.1.1.214	20B	17	0	1
39947	20210128	Japan	B.1.1.214	20B	18	0	1
39948	20210128	Japan	B.1.1.214	20B	18	0	1
39949	20201202	Japan	B.1.1.284	20B	21	0	1
39950	20201203	Japan	B.1.1.284	20B	22	0	1
39951	20201203	Japan	B.1.1.214	20B	17	0	1
39952	20201203	Japan	B.1.1.284	20B	21	0	1
39953	20201203	Japan	B.1.1.284	20B	21	0	1
39954	20201203	Japan	B.1.1.284	20B	19	0	1
39955	20201204	Japan	B.1.1.284	20B	24	0	1
39956	20201206	Japan	B.1.1.284	20B	21	0	1
39957	20201206	Japan	B.1.1.284	20B	17	0	1
39958	20201210	Japan	B.1.1.284	20B	18	0	1
39959	20201211	Japan	B.1.1	20B	18	0	1
39960	20201212	Japan	B.1.1.284	20B	20	0	1
39961	20201218	Japan	B.1.1.214	20B	14	0	1
39962	20201219	Japan	B.1.1.214	20B	16	0	1
39963	20201223	Japan	B.1.1.214	20B	18	0	1
39964	20201225	Japan	B.1.1.214	20B	17	0	1
39965	20201226	Japan	B.1.1.214	20B	16	0	1
39966	20201228	Japan	B.1.1.214	20B	17	0	1
39967	20201229	Japan	B.1.1.214	20B	17	0	1
39968	20210201	Japan	B.1.1.214	20B	21	0	1
39969	20210117	Japan	B.1.1.214	20B	18	0	1
39970	20210117	Japan	B.1.1.214	20B	20	0	191
39971	20210117	Japan	B.1.1.214	20B	20	0	1
39972	20210118	Japan	B.1.1.214	20B	18	0	1
39973	20210118	Japan	B.1.1.214	20B	18	0	1
39974	20210118	Japan	B.1.1.214	20B	17	0	1
39975	20210119	Japan	B.1.1.214	20B	18	0	1
39976	20210121	Japan	B.1.1.214	20B	19	0	1
39977	20210121	Japan	B.1.1.214	20B	19	0	1
39978	20210121	Japan	B.1.1.214	20B	16	0	1
39979	20210122	Japan	B.1.1.214	20B	19	0	1
39980	20210124	Japan	B.1.1.214	20B	20	0	1
39981	20210124	Japan	B.1.1.214	20B	19	0	1
39982	20210124	Japan	B.1.1.214	20B	20	0	1
39983	20210124	Japan	B.1.1.214	20B	22	0	1
39984	20210124	Japan	B.1.1.214	20B	20	0	1
39985	20210124	Japan	B.1.1.214	20B	22	0	1
39986	20210124	Japan	B.1.1.214	20B	20	0	1
39987	20210124	Japan	B.1.1.214	20B	19	0	1
39988	20210124	Japan	B.1.1.214	20B	19	0	1
39989	20210124	Japan	B.1.1.214	20B	20	0	1
39990	20210124	Japan	B.1.1.214	20B	22	0	1
39991	20210126	Japan	B.1.1.214	20B	19	0	1
39992	20210126	Japan	B.1.1.214	20B	19	0	1
39993	20210126	Japan	B.1.1.214	20B	21	0	1
39994	20210126	Japan	B.1.1.214	20B	20	0	1
39995	20210126	Japan	B.1.1.214	20B	20	0	1
39996	20210126	Japan	B.1.1.214	20B	17	0	1
39997	20210128	Japan	B.1.1.214	20B	15	0	1
39998	20210128	Japan	B.1.1.214	20B	15	0	1
39999	20210128	Japan	B.1.1.214	20B	15	0	1
40000	20210129	Japan	B.1.1.214	20B	17	0	1
40001	20210129	Japan	B.1.1.214	20B	17	0	1
40002	20210129	Japan	B.1.1.214	20B	18	0	1
40003	20210129	Japan	B.1.1.214	20B	18	0	1
40004	20210129	Japan	B.1.1.214	20B	17	0	1
40005	20210129	Japan	B.1.1.214	20B	17	0	1
40006	20210129	Japan	B.1.1.214	20B	17	0	1
40007	20210129	Japan	B.1.1.214	20B	17	0	1
40008	20210129	Japan	B.1.1.214	20B	17	0	1
40009	20210129	Japan	B.1.1.214	20B	17	0	1
40010	20210129	Japan	B.1.1.214	20B	18	0	1
40011	20210129	Japan	B.1.1.214	20B	17	0	1
40012	20210129	Japan	B.1.1.214	20B	19	0	1
40013	20210128	Japan	B.1.1.214	20B	17	0	1
40014	20210128	Japan	B.1.1.214	20B	17	0	1
40015	20210128	Japan	B.1.1.214	20B	17	0	1
40016	20210128	Japan	B.1.1.214	20B	17	0	1
40017	20210128	Japan	B.1.1.214	20B	17	0	1
40018	20210128	Japan	B.1.1.214	20B	17	0	1
40019	20210128	Japan	B.1.1.214	20B	17	0	1
40020	20210129	Japan	B.1.1.214	20B	16	0	1
40021	20210130	Japan	B.1.1.214	20B	21	0	191
40022	20210130	Japan	B.1.1.214	20B	15	0	1
40023	20201204	Japan	B.1.1.284	20B	16	0	1
40024	20201209	Japan	B.1.1.284	20B	16	0	1
40025	20201209	Japan	B.1.1.284	20B	15	0	1
40026	20201209	Japan	B.1.1.214	20B	20	0	1
40027	20201210	Japan	B.1.1.214	20B	18	0	1
40028	20201211	Japan	B.1.1.214	20B	16	0	1
40029	20201212	Japan	B.1.1.214	20B	17	0	1
40030	20201215	Japan	B.1.1.284	20B	16	0	1
40031	20201220	Japan	B.1.1.214	20B	17	0	1
40032	20201221	Japan	B.1.1.214	20B	17	0	1
40033	20201222	Japan	B.1.1.214	20B	19	0	1
40034	20201223	Japan	B.1.1.214	20B	17	0	1
40035	20201224	Japan	B.1.1.284	20B	18	0	1
40036	20201227	Japan	B.1.1.214	20B	20	0	1
40037	20201230	Japan	B.1.1.214	20B	19	0	1
40038	20210108	Japan	B.1.1.214	20B	16	0	1
40039	20210116	Japan	B.1.1.214	20B	16	0	1
40040	20210116	Japan	B.1.1.214	20B	16	0	1
40041	20210121	Japan	B.1.1.214	20B	21	0	1
40042	20210124	Japan	B.1.1.214	20B	19	0	1
40043	20210130	Japan	B.1.1.214	20B	19	0	1
40044	20210204	Japan	B.1.1.214	20B	19	0	1
40045	20210206	Japan	B.1.1.214	20B	19	0	1
40046	20210207	Japan	B.1.1.214	20B	18	0	1
40047	20210207	Japan	B.1.1.214	20B	17	0	1
40048	20201207	Japan	B.1.1.214	20B	19	0	1
40049	20201215	Japan	B.1.1.214	20B	17	0	1
40050	20201215	Japan	B.1.1.214	20B	18	0	5
40051	20201216	Japan	B.1.1.214	20B	18	0	1
40052	20201216	Japan	B.1.1.214	20B	19	0	1
40053	20201216	Japan	B.1.1.214	20B	19	0	1
40054	20201225	Japan	B.1.1.214	20B	17	0	1
40055	20201225	Japan	B.1.1.214	20B	18	0	1
40056	20201228	Japan	B.1.1.214	20B	16	0	1
40057	20201228	Japan	B.1.1.214	20B	16	0	1
40058	20201229	Japan	B.1.1.214	20B	18	0	1
40059	20201230	Japan	B.1.1.214	20B	19	0	1
40060	20201230	Japan	B.1.1.214	20B	20	0	1
40061	20201230	Japan	B.1.1.214	20B	16	0	1
40062	20201231	Japan	B.1.1.214	20B	19	0	1
40063	20201231	Japan	B.1.1.214	20B	18	0	1
40064	20201231	Japan	B.1.1.214	20B	18	0	1
40065	20201231	Japan	B.1.1.214	20B	20	0	1
40066	20201231	Japan	B.1.1.214	20B	17	0	1
40067	20210201	Japan	B.1.1.214	20B	16	0	1
40068	20210209	Japan	B.1.1.214	20B	20	0	1
40069	20210127	Japan	B.1.1.214	20B	23	0	1
40070	20210209	Japan	B.1.1.214	20B	20	0	1
40071	20210118	Japan	B.1.1.214	20B	17	0	1
40072	20210118	Japan	B.1.1.214	20B	22	0	1
40073	20201211	Japan	B.1.1.214	20B	19	0	1
40074	20201211	Japan	B.1.1.214	20B	18	0	1
40075	20201211	Japan	B.1.1.284	20B	20	0	1
40076	20201212	Japan	B.1.1.214	20B	17	0	1
40077	20201212	Japan	B.1.1.214	20B	17	0	1
40078	20201212	Japan	B.1.1.214	20B	17	0	1
40079	20201212	Japan	B.1.1.284	20B	20	0	1
40080	20201215	Japan	B.1.1.214	20B	16	0	1
40081	20201214	Japan	B.1.1.284	20B	20	0	1
40082	20201213	Japan	B.1.1.214	20B	16	0	1
40083	20201214	Japan	B.1.1.214	20B	17	0	1
40084	20201215	Japan	B.1.1.214	20B	14	0	1
40085	20201216	Japan	B.1.1.214	20B	17	0	1
40086	20201216	Japan	B.1.1.284	20B	21	0	1
40087	20201217	Japan	B.1.1.284	20B	20	0	1
40088	20201217	Japan	B.1.1.284	20B	20	0	1
40089	20201218	Japan	B.1.1.214	20B	12	0	1
40090	20201219	Japan	B.1.1.214	20B	17	0	1
40091	20201220	Japan	B.1.1.214	20B	18	0	1
40092	20201220	Japan	B.1.1.214	20B	16	0	1
40093	20201222	Japan	B.1.1.214	20B	18	0	1
40094	20201221	Japan	B.1.1.214	20B	19	0	1
40095	20201222	Japan	B.1.1.214	20B	22	0	1
40096	20201222	Japan	B.1.1.214	20B	18	0	1
40097	20201224	Japan	B.1.1.214	20B	18	0	1
40098	20201224	Japan	B.1.1.214	20B	21	0	1
40099	20201226	Japan	B.1.1.284	20B	25	0	1
40100	20201226	Japan	B.1.1.284	20B	24	0	1
40101	20201226	Japan	B.1.1.284	20B	24	0	1
40102	20201227	Japan	B.1.1.214	20B	16	0	1
40103	20201227	Japan	B.1.1.284	20B	26	0	1
40104	20201228	Japan	B.1.1.214	20B	21	0	1
40105	20210105	Japan	B.1.1.284	20B	21	0	1
40106	20210105	Japan	B.1.1.284	20B	21	0	1
40107	20210105	Japan	B.1.1.214	20B	16	0	1
40108	20210105	Japan	B.1.1.214	20B	16	0	1
40109	20210105	Japan	B.1.1.214	20B	21	0	1
40110	20210105	Japan	B.1.1.214	20B	14	0	1
40111	20210105	Japan	B.1.1.214	20B	14	0	1
40112	20210106	Japan	B.1.1.214	20B	16	0	1
40113	20210106	Japan	B.1.1.214	20B	16	0	1
40114	20210106	Japan	B.1.1.284	20B	20	0	1
40115	20210106	Japan	B.1.1.284	20B	20	0	1
40116	20210106	Japan	B.1.1.214	20B	16	0	1
40117	20210106	Japan	B.1.1.214	20B	17	0	1
40118	20210106	Japan	B.1.1.214	20B	16	0	1
40119	20210116	Japan	B.1.1.214	20B	19	0	1
40120	20210129	Japan	B.1.1.214	20B	22	0	1
40121	20210129	Japan	B.1.1.214	20B	22	0	1
40122	20210201	Japan	B.1.1.284	20B	20	0	1
40123	20210201	Japan	B.1.1.214	20B	17	0	1
40124	20210201	Japan	B.1.1.284	20B	20	0	1
40125	20210201	Japan	B.1.1.284	20B	20	0	1
40126	20210201	Japan	B.1.1.284	20B	22	0	1
40127	20210201	Japan	B.1.1.284	20B	21	0	1
40128	20210201	Japan	B.1.1.214	20B	17	0	1
40129	20210202	Japan	B.1.1.284	20B	21	0	1
40130	20210202	Japan	B.1.1.284	20B	20	0	1
40131	20210202	Japan	B.1.1.214	20B	17	0	1
40132	20210203	Japan	B.1.1.214	20B	17	0	1
40133	20210203	Japan	B.1.1.214	20B	16	0	1
40134	20210204	Japan	B.1.1.284	20B	22	0	1
40135	20210204	Japan	B.1.1.214	20B	19	0	1
40136	20210205	Japan	B.1.1.214	20B	20	0	1
40137	20210205	Japan	B.1.1.214	20B	18	0	1
40138	20210218	Japan	B.1.1.214	20B	21	0	1
40139	20210219	Japan	B.1.1.214	20B	20	0	1
40140	20210219	Japan	B.1.1.214	20B	21	0	1
40141	20210219	Japan	B.1.1.214	20B	21	0	1
40142	20210108	Japan	B.1.1.214	20B	18	0	1
40143	20210109	Japan	B.1.1.214	20B	20	0	1
40144	20210109	Japan	B.1.1.214	20B	19	0	1
40145	20210110	Japan	B.1.1.214	20B	16	0	1
40146	20210110	Japan	B.1.1.214	20B	19	0	1
40147	20210110	Japan	B.1.1.214	20B	18	0	1
40148	20210110	Japan	B.1.1.214	20B	18	0	1
40149	20210110	Japan	B.1.1.214	20B	16	0	1
40150	20210110	Japan	B.1.1.214	20B	17	0	1
40151	20210112	Japan	B.1.1.214	20B	20	0	1
40152	20210112	Japan	B.1.1.214	20B	22	0	1
40153	20210113	Japan	B.1.1.214	20B	17	0	1
40154	20210112	Japan	B.1.1.214	20B	18	0	1
40155	20210114	Japan	B.1.1.214	20B	17	0	1
40156	20210114	Japan	B.1.1.214	20B	20	0	1
40157	20210114	Japan	B.1.1.214	20B	18	0	1
40158	20210114	Japan	B.1.1.214	20B	24	0	1
40159	20210114	Japan	B.1.1.214	20B	23	0	1
40160	20210114	Japan	B.1.1.214	20B	18	0	1
40161	20210114	Japan	B.1.1.214	20B	16	0	1
40162	20210114	Japan	B.1.1.214	20B	20	0	1
40163	20210114	Japan	B.1.1.214	20B	16	0	1
40164	20210114	Japan	B.1.1.214	20B	17	0	1
40165	20210115	Japan	B.1.1.214	20B	15	0	1
40166	20210114	Japan	B.1.1.214	20B	17	0	1
40167	20210116	Japan	B.1.1.214	20B	18	0	1
40168	20210116	Japan	B.1.1.214	20B	17	0	1
40169	20210115	Japan	B.1.1.214	20B	20	0	1
40170	20210116	Japan	B.1.1.214	20B	20	0	1
40171	20210116	Japan	B.1.1.214	20B	19	0	1
40172	20210116	Japan	B.1.1.214	20B	19	0	1
40173	20210116	Japan	B.1.1.214	20B	19	0	1
40174	20210116	Japan	B.1.1.214	20B	17	0	1
40175	20210118	Japan	B.1.1.214	20B	16	0	1
40176	20210119	Japan	B.1.1.214	20B	16	0	1
40177	20210119	Japan	B.1.1.214	20B	16	0	1
40178	20210119	Japan	B.1.1.214	20B	19	0	1
40179	20210119	Japan	B.1.1	20B	20	0	1
40180	20210119	Japan	B.1.1	20B	20	0	1
40181	20210119	Japan	B.1.1.214	20B	21	0	1
40182	20210120	Japan	B.1.1.214	20B	19	0	1
40183	20210120	Japan	B.1.1.214	20B	18	0	1
40184	20210120	Japan	B.1.1.214	20B	18	0	1
40185	20210120	Japan	B.1.1.214	20B	16	0	1
40186	20210120	Japan	B.1.1	20B	20	0	1
40187	20210120	Japan	B.1.1.214	20B	17	0	1
40188	20210120	Japan	B.1.1.214	20B	17	0	5
40189	20210121	Japan	B.1.1.214	20B	19	0	1
40190	20210120	Japan	B.1.1.214	20B	18	0	1
40191	20210121	Japan	B.1.1.214	20B	16	0	1
40192	20210122	Japan	B.1.1.214	20B	16	0	1
40193	20210122	Japan	B.1.1.214	20B	17	0	1
40194	20210122	Japan	B.1.1.214	20B	16	0	1
40195	20210122	Japan	B.1.1.214	20B	16	0	1
40196	20210123	Japan	B.1.1.214	20B	18	0	1
40197	20210122	Japan	B.1.1.214	20B	17	0	1
40198	20210122	Japan	B.1.1.214	20B	16	0	1
40199	20210123	Japan	B.1.1.214	20B	17	0	1
40200	20210123	Japan	B.1.1.214	20B	17	0	1
40201	20210122	Japan	B.1.1.214	20B	16	0	1
40202	20210122	Japan	B.1.1.214	20B	17	0	1
40203	20210122	Japan	B.1.1.214	20B	16	0	1
40204	20210123	Japan	B.1.1.214	20B	16	0	1
40205	20210123	Japan	B.1.1.214	20B	16	0	1
40206	20210124	Japan	B.1.1.214	20B	16	0	1
40207	20210124	Japan	B.1.1.214	20B	16	0	1
40208	20210125	Japan	B.1.1.214	20B	20	0	1
40209	20210124	Japan	B.1.1.214	20B	20	0	1
40210	20210124	Japan	B.1.1.214	20B	16	0	1
40211	20210125	Japan	B.1.1	20B	21	0	1
40212	20210126	Japan	B.1.1.214	20B	17	0	1
40213	20210127	Japan	B.1.1.214	20B	16	0	1
40214	20210126	Japan	B.1.1.214	20B	17	0	1
40215	20210126	Japan	B.1.1.214	20B	17	0	1
40216	20210127	Japan	B.1.1.214	20B	19	0	1
40217	20210128	Japan	B.1.1.214	20B	18	0	1
40218	20200907	Japan	B.1.1.284	20B	19	0	1
40219	20200925	Japan	B.1.1.284	20B	16	0	1
40220	20200928	Japan	B.1.1.284	20B	18	0	1
40221	20201019	Japan	B.1.1.214	20B	15	0	1
40222	20201105	Japan	B.1.1.214	20B	15	0	1
40223	20201106	Japan	B.1.1.214	20B	15	0	1
40224	20201107	Japan	B.1.1.214	20B	16	0	1
40225	20201107	Japan	B.1.1.214	20B	16	0	1
40226	20201107	Japan	B.1.1.214	20B	16	0	1
40227	20201107	Japan	B.1.1.214	20B	16	0	1
40228	20201107	Japan	B.1.1.214	20B	16	0	1
40229	20201107	Japan	B.1.1.214	20B	17	0	1
40230	20201107	Japan	B.1.1.214	20B	17	0	1
40231	20201107	Japan	B.1.1.214	20B	16	0	1
40232	20201110	Japan	B.1.1.214	20B	15	0	1
40233	20201110	Japan	B.1.1.284	20B	17	0	1
40234	20201113	Japan	B.1.1.214	20B	17	0	1
40235	20201113	Japan	B.1.1.214	20B	15	0	1
40236	20201113	Japan	B.1.1	20B	19	0	1
40237	20201116	Japan	B.1.1.214	20B	16	0	1
40238	20201119	Japan	B.1.1.284	20B	16	0	1
40239	20201118	Japan	B.1.1.284	20B	20	0	1
40240	20201118	Japan	B.1.1.284	20B	21	0	1
40241	20201120	Japan	B.1.1.214	20B	19	0	1
40242	20201121	Japan	B.1.1.214	20B	17	0	1
40243	20201121	Japan	B.1.1.214	20B	17	0	1
40244	20201124	Japan	B.1.1.214	20B	15	0	1
40245	20201124	Japan	B.1.1.214	20B	15	0	1
40246	20201124	Japan	B.1.1.214	20B	15	0	1
40247	20201124	Japan	B.1.1.214	20B	17	0	1
40248	20201125	Japan	B.1.1.214	20B	17	0	1
40249	20201126	Japan	B.1.1.214	20B	18	0	1
40250	20201127	Japan	B.1.1.214	20B	17	0	1
40251	20201130	Japan	B.1.1.214	20B	17	0	1
40252	20201202	Japan	B.1.1.214	20B	16	0	1
40253	20201203	Japan	B.1.1.214	20B	16	0	1
40254	20201204	Japan	B.1.1.214	20B	16	0	1
40255	20201203	Japan	B.1.1.284	20B	21	0	1
40256	20201207	Japan	B.1.1.214	20B	16	0	1
40257	20201206	Japan	B.1.1.214	20B	17	0	1
40258	20201208	Japan	B.1.1.214	20B	17	0	1
40259	20201209	Japan	B.1.1.214	20B	17	0	1
40260	20201209	Japan	B.1.1.214	20B	17	0	1
40261	20210201	Japan	B.1.1.214	20B	18	0	1
40262	20210201	Japan	B.1.1.214	20B	17	0	1
40263	20210202	Japan	B.1.1.214	20B	17	0	1
40264	20210201	Japan	B.1.1.214	20B	25	0	1
40265	20210203	Japan	B.1.1.214	20B	25	0	1
40266	20210210	Japan	B.1.1.214	20B	18	0	1
40267	20210126	Japan	B.1.1.214	20B	18	0	1
40268	20210118	Japan	B.1.1.214	20B	20	0	1
40269	20210118	Japan	B.1.1.214	20B	18	0	1
40270	20210122	Japan	B.1.1.214	20B	18	0	1
40271	20210127	Japan	B.1.1.214	20B	17	0	1
40272	20210127	Japan	B.1.1.214	20B	17	0	1
40273	20210128	Japan	B.1.1.214	20B	17	0	1
40274	20210104	Japan	B.1.1.214	20B	17	0	1
40275	20210205	Japan	B.1.1.214	20B	18	0	1
40276	20210212	Japan	B.1.1.214	20B	18	0	1
40277	20210201	Japan	B.1.1.214	20B	17	0	1
40278	20210202	Japan	B.1.1.214	20B	18	0	1
40279	20210202	Japan	B.1.1.214	20B	18	0	1
40280	20210206	Japan	B.1.1.284	20B	21	0	1
40281	20210206	Japan	B.1.1.284	20B	22	0	1
40282	20210206	Japan	B.1.1.284	20B	24	0	1
40283	20210208	Japan	B.1.1.284	20B	20	0	1
40284	20210208	Japan	B.1.1.214	20B	18	0	1
40285	20210208	Japan	B.1.1.284	20B	22	0	1
40286	20210209	Japan	B.1.1.284	20B	20	0	1
40287	20210209	Japan	B.1.1.284	20B	22	0	1
40288	20210209	Japan	B.1.1.284	20B	22	0	1
40289	20210210	Japan	B.1.1.284	20B	21	0	1
40290	20210210	Japan	B.1.1.284	20B	21	0	1
40291	20210212	Japan	B.1.1.214	20B	19	0	1
40292	20210212	Japan	B.1.1.284	20B	23	0	1
40293	20210215	Japan	B.1.1.214	20B	19	0	5
40294	20210203	Japan	B.1.1.214	20B	17	0	1
40295	20210204	Japan	B.1.1.214	20B	18	0	1
40296	20201006	Japan	B.1.1.214	20B	12	0	1
40297	20201007	Japan	B.1.1.214	20B	12	0	1
40298	20201012	Japan	B.1.1.284	20B	14	0	1
40299	20201103	Japan	B.1.1.214	20B	18	0	1
40300	20201109	Japan	B.1.1.214	20B	14	0	1
40301	20201109	Japan	B.1.1.214	20B	14	0	1
40302	20201109	Japan	B.1.1.214	20B	14	0	1
40303	20201112	Japan	B.1.1.214	20B	18	0	1
40304	20201117	Japan	B.1.1.214	20B	16	0	1
40305	20201119	Japan	B.1.1.214	20B	19	0	1
40306	20201119	Japan	B.1.1.214	20B	19	0	1
40307	20201119	Japan	B.1.1.214	20B	19	0	1
40308	20201120	Japan	B.1.1.214	20B	20	0	1
40309	20201128	Japan	B.1.1.214	20B	16	0	1
40310	20201201	Japan	B.1.1.214	20B	17	0	1
40311	20201201	Japan	B.1.1.214	20B	17	0	1
40312	20201201	Japan	B.1.1.214	20B	17	0	1
40313	20201202	Japan	B.1.1.214	20B	18	0	1
40314	20201202	Japan	B.1.1.214	20B	18	0	1
40315	20201202	Japan	B.1.1.214	20B	18	0	1
40316	20201202	Japan	B.1.1.214	20B	17	0	1
40317	20201204	Japan	B.1.1.214	20B	17	0	1
40318	20201206	Japan	B.1.1.214	20B	18	0	1
40319	20201206	Japan	B.1.1.214	20B	19	0	1
40320	20201208	Japan	B.1.1.214	20B	17	0	1
40321	20201208	Japan	B.1.1.214	20B	17	0	1
40322	20201208	Japan	B.1.1.214	20B	18	0	1
40323	20201208	Japan	B.1.1.214	20B	17	0	1
40324	20201208	Japan	B.1.1.214	20B	18	0	1
40325	20201210	Japan	B.1.1.214	20B	18	0	1
40326	20201212	Japan	B.1.1.214	20B	15	0	1
40327	20201212	Japan	B.1.1.214	20B	15	0	1
40328	20201215	Japan	B.1.1.214	20B	16	0	1
40329	20201215	Japan	B.1.1.214	20B	16	0	1
40330	20201217	Japan	B.1.1.214	20B	17	0	1
40331	20201219	Japan	B.1.1.214	20B	17	0	1
40332	20201221	Japan	B.1.1.284	20B	17	0	1
40333	20201222	Japan	B.1.1.284	20B	17	0	1
40334	20201223	Japan	B.1.1.214	20B	18	0	1
40335	20201223	Japan	B.1.1.284	20B	15	0	1
40336	20201224	Japan	B.1.1.214	20B	17	0	1
40337	20201229	Japan	B.1.1.284	20B	15	0	1
40338	20210205	Japan	B.1.1.214	20B	18	0	1
40339	20210207	Japan	B.1.1.214	20B	17	0	1
40340	20210207	Japan	B.1.1.214	20B	17	0	1
40341	20210207	Japan	B.1.1.214	20B	16	0	1
40342	20210208	Japan	B.1.1.214	20B	24	0	1
40343	20210208	Japan	B.1.1.214	20B	25	0	1
40344	20210208	Japan	B.1.1.214	20B	17	0	1
40345	20210208	Japan	B.1.1.214	20B	17	0	1
40346	20210208	Japan	B.1.1.214	20B	17	0	1
40347	20210208	Japan	B.1.1.214	20B	17	0	1
40348	20210216	Japan	B.1.1.214	20B	22	0	1
40349	20210204	Japan	B.1.1.214	20B	17	0	1
40350	20210205	Japan	B.1.1.214	20B	20	0	1
40351	20210206	Japan	B.1.1.214	20B	17	0	1
40352	20210209	Japan	B.1.1.214	20B	17	0	1
40353	20210210	Japan	B.1.1.214	20B	19	0	1
40354	20210212	Japan	B.1.1.214	20B	17	0	1
40355	20201106	Japan	B.1.1.214	20B	14	0	1
40356	20201106	Japan	B.1.1.214	20B	16	0	1
40357	20201204	Japan	B.1.1.214	20B	19	0	1
40358	20201212	Japan	B.1.1.214	20B	21	0	1
40359	20201213	Japan	B.1.1.214	20B	21	0	1
40360	20201222	Japan	B.1.1.284	20B	16	0	1
40361	20201229	Japan	B.1.1.214	20B	19	0	1
40362	20210129	Japan	B.1.1	20B	18	0	1
40363	20210212	Japan	B.1.1.214	20B	21	0	1
40364	20210213	Japan	B.1.1.214	20B	17	0	1
40365	20210214	Japan	B.1.1.214	20B	17	0	1
40366	20210214	Japan	B.1.1.214	20B	17	0	1
40367	20210131	Japan	B.1.1.214	20B	18	0	1
